Content ID,reaction type,Date,content type,Category,Sentiment,Score
a429d355-8983-40a4-aa2b-c3f47acd5499,scared,2020-11-10,photo,Veganism,negative,15
c9ab41d2-5728-4d94-b16a-1e9b7af9b21d,scared,2021-05-10,GIF,Veganism,negative,15
429632b9-88c0-4163-a7ed-4272a04f7838,scared,2020-10-14,audio,Animals,negative,15
429632b9-88c0-4163-a7ed-4272a04f7838,scared,2020-10-11,audio,Animals,negative,15
281054fd-2b89-4191-92ae-98e1bc0ed51b,scared,2021-02-11,video,Fitness,negative,15
281054fd-2b89-4191-92ae-98e1bc0ed51b,scared,2021-06-09,video,Fitness,negative,15
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,scared,2020-06-25,GIF,Education,negative,15
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,scared,2021-03-24,GIF,Education,negative,15
ebdf9868-075e-4fca-a3de-ef7b2cd8f7a1,scared,2020-11-06,GIF,Education,negative,15
839d117b-c764-4930-99f2-a6e4d1b47790,scared,2020-07-14,GIF,Cooking,negative,15
839d117b-c764-4930-99f2-a6e4d1b47790,scared,2020-09-02,GIF,Cooking,negative,15
839d117b-c764-4930-99f2-a6e4d1b47790,scared,2021-03-01,GIF,Cooking,negative,15
839d117b-c764-4930-99f2-a6e4d1b47790,scared,2021-03-10,GIF,Cooking,negative,15
839d117b-c764-4930-99f2-a6e4d1b47790,scared,2021-01-21,GIF,Cooking,negative,15
db672f6f-2f5b-47bd-aed6-bfc22188de4d,scared,2021-01-29,audio,Soccer,negative,15
909cbb46-9789-4e9d-9148-890e5c44a9e2,scared,2020-06-27,audio,Animals,negative,15
3e64dfe3-e832-4352-a170-9806f64ac507,scared,2020-07-21,audio,Healthy eating,negative,15
30c8a141-2c2e-4272-8854-ff5673509652,scared,2020-08-31,audio,Culture,negative,15
d029d393-b80b-4a56-9450-7645ee42da07,scared,2020-07-01,video,Healthy eating,negative,15
75747dd7-8dad-4f2f-9209-62765223f3af,scared,2020-10-23,photo,Fitness,negative,15
75747dd7-8dad-4f2f-9209-62765223f3af,scared,2020-07-26,photo,Fitness,negative,15
75747dd7-8dad-4f2f-9209-62765223f3af,scared,2020-12-14,photo,Fitness,negative,15
b1c49557-0623-4fb2-8f22-1453286fedad,scared,2020-07-25,video,Healthy eating,negative,15
b1c49557-0623-4fb2-8f22-1453286fedad,scared,2020-08-27,video,Healthy eating,negative,15
b1c49557-0623-4fb2-8f22-1453286fedad,scared,2020-10-13,video,Healthy eating,negative,15
b1c49557-0623-4fb2-8f22-1453286fedad,scared,2021-04-12,video,Healthy eating,negative,15
96209724-37a8-475b-b80a-03e96a7c33b1,scared,2021-04-23,GIF,Fitness,negative,15
96209724-37a8-475b-b80a-03e96a7c33b1,scared,2020-08-16,GIF,Fitness,negative,15
96209724-37a8-475b-b80a-03e96a7c33b1,scared,2020-10-27,GIF,Fitness,negative,15
96209724-37a8-475b-b80a-03e96a7c33b1,scared,2020-06-22,GIF,Fitness,negative,15
bb9dcde7-55bb-4fb8-b349-caa58fb08823,scared,2020-12-09,GIF,Healthy eating,negative,15
bb9dcde7-55bb-4fb8-b349-caa58fb08823,scared,2020-12-10,GIF,Healthy eating,negative,15
bb9dcde7-55bb-4fb8-b349-caa58fb08823,scared,2020-11-20,GIF,Healthy eating,negative,15
bb9dcde7-55bb-4fb8-b349-caa58fb08823,scared,2020-10-16,GIF,Healthy eating,negative,15
a0606e08-1798-44f5-a575-28e82f79dfe3,scared,2020-09-24,video,Veganism,negative,15
3dc03a86-f481-42fa-bf43-a7bcf3b6572e,scared,2021-06-01,audio,Fitness,negative,15
3dc03a86-f481-42fa-bf43-a7bcf3b6572e,scared,2021-04-22,audio,Fitness,negative,15
3dc03a86-f481-42fa-bf43-a7bcf3b6572e,scared,2020-06-24,audio,Fitness,negative,15
18a07663-ba3c-4ff9-94d3-bd533aa853c2,scared,2021-01-19,audio,Veganism,negative,15
a3d563e1-c7a6-4367-9195-cddc36863735,scared,2020-12-17,audio,Healthy eating,negative,15
a3d563e1-c7a6-4367-9195-cddc36863735,scared,2021-04-23,audio,Healthy eating,negative,15
350e0d40-e036-459c-9cbe-73e003c33cfa,scared,2021-04-04,photo,Technology,negative,15
0e2169f4-b881-42d0-b99c-034b32f83504,scared,2020-10-21,GIF,Food,negative,15
0e2169f4-b881-42d0-b99c-034b32f83504,scared,2020-12-17,GIF,Food,negative,15
0e2169f4-b881-42d0-b99c-034b32f83504,scared,2021-04-06,GIF,Food,negative,15
0e2169f4-b881-42d0-b99c-034b32f83504,scared,2021-04-22,GIF,Food,negative,15
60ca0278-5ed6-4669-939b-e6dc2021c07d,scared,2021-02-04,GIF,Technology,negative,15
062cbf2f-fc22-4357-8890-63e7f13fcd37,scared,2021-06-10,audio,Education,negative,15
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,scared,2021-02-05,photo,Education,negative,15
45752c15-a54c-4b0d-8fe3-f39c40f6c8d9,scared,2020-09-22,photo,Education,negative,15
a3e93c2d-7fb4-4881-994d-ee20ad564924,scared,2021-01-20,video,Public speaking,negative,15
a3e93c2d-7fb4-4881-994d-ee20ad564924,scared,2020-08-28,video,Public speaking,negative,15
a3e93c2d-7fb4-4881-994d-ee20ad564924,scared,2020-08-04,video,Public speaking,negative,15
a3e93c2d-7fb4-4881-994d-ee20ad564924,scared,2021-03-20,video,Public speaking,negative,15
5b379d75-649b-426f-b420-4e0b6e4a0e3d,scared,2020-10-02,video,Soccer,negative,15
7fe36d94-8867-4719-9c62-60b077cf5973,scared,2020-09-08,photo,Travel,negative,15
7fe36d94-8867-4719-9c62-60b077cf5973,scared,2020-08-20,photo,Travel,negative,15
7fe36d94-8867-4719-9c62-60b077cf5973,scared,2021-03-14,photo,Travel,negative,15
7fe36d94-8867-4719-9c62-60b077cf5973,scared,2020-06-23,photo,Travel,negative,15
56df8914-9d42-434d-9612-6bb518dd641e,scared,2021-04-12,video,Fitness,negative,15
56df8914-9d42-434d-9612-6bb518dd641e,scared,2021-01-27,video,Fitness,negative,15
78461336-26e2-4d0c-ab9a-fefbe419a8dd,scared,2021-02-26,video,Dogs,negative,15
25934ec0-56f1-4fe1-9bf4-d46b1dbb42ad,scared,2020-08-27,photo,Veganism,negative,15
cb807d6e-079e-417e-adfc-759df6eddfa2,scared,2020-10-24,GIF,Veganism,negative,15
227a8c57-e5a0-46a8-999d-fcdea42c0905,scared,2020-12-13,photo,Education,negative,15
94be0dfb-a23a-4426-9c3c-e4db1fd914b5,scared,2021-03-27,video,Public speaking,negative,15
94be0dfb-a23a-4426-9c3c-e4db1fd914b5,scared,2020-06-26,video,Public speaking,negative,15
94be0dfb-a23a-4426-9c3c-e4db1fd914b5,scared,2020-10-26,video,Public speaking,negative,15
19179d57-4950-4a98-87fa-98f824551a6f,scared,2021-02-06,photo,Education,negative,15
19179d57-4950-4a98-87fa-98f824551a6f,scared,2020-12-09,photo,Education,negative,15
590873fc-e921-4396-a173-a43451675afc,scared,2020-08-27,GIF,Studying,negative,15
590873fc-e921-4396-a173-a43451675afc,scared,2020-08-20,GIF,Studying,negative,15
590873fc-e921-4396-a173-a43451675afc,scared,2020-09-29,GIF,Studying,negative,15
590873fc-e921-4396-a173-a43451675afc,scared,2021-06-16,GIF,Studying,negative,15
b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2020-07-07,video,Travel,negative,15
b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2021-06-08,video,Travel,negative,15
b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2021-02-04,video,Travel,negative,15
b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2020-12-06,video,Travel,negative,15
b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2020-08-05,video,Travel,negative,15
b4c71928-99f0-4f1e-bdff-3d99c16113ac,scared,2021-04-11,video,Travel,negative,15
c7b02507-18a2-4169-91f1-4fc727c8bc03,scared,2021-02-18,GIF,Dogs,negative,15
c7b02507-18a2-4169-91f1-4fc727c8bc03,scared,2021-04-30,GIF,Dogs,negative,15
c7b02507-18a2-4169-91f1-4fc727c8bc03,scared,2021-02-21,GIF,Dogs,negative,15
70b0202f-cd58-42fe-acd9-7b2f8cf9e7c6,scared,2020-06-18,video,Cooking,negative,15
2677e7fa-4c0e-44c5-9d4c-66615a42e86f,scared,2021-04-14,photo,Dogs,negative,15
4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,scared,2021-04-24,photo,Education,negative,15
4b10b6a2-d8ad-4f48-835a-e0ec47e7e72c,scared,2021-03-26,photo,Education,negative,15
2240bbde-db67-4d73-b885-f0117b4b2080,scared,2020-10-13,video,Food,negative,15
2240bbde-db67-4d73-b885-f0117b4b2080,scared,2020-10-22,video,Food,negative,15
8338222c-c31f-40f3-883c-44125f36bae8,scared,2021-03-19,video,Education,negative,15
59bb59ce-776b-4d28-85ee-c0d71c690b6a,scared,2020-06-24,audio,Animals,negative,15
59bb59ce-776b-4d28-85ee-c0d71c690b6a,scared,2021-03-16,audio,Animals,negative,15
59bb59ce-776b-4d28-85ee-c0d71c690b6a,scared,2020-09-18,audio,Animals,negative,15
59bb59ce-776b-4d28-85ee-c0d71c690b6a,scared,2021-03-16,audio,Animals,negative,15
59bb59ce-776b-4d28-85ee-c0d71c690b6a,scared,2021-03-22,audio,Animals,negative,15
59bb59ce-776b-4d28-85ee-c0d71c690b6a,scared,2020-12-17,audio,Animals,negative,15
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,scared,2020-11-16,audio,Fitness,negative,15
bb3901bd-a3d9-4f45-8b0c-0548c36385d2,scared,2021-01-14,audio,Fitness,negative,15
72878c11-38cc-4442-bc81-7eeef47c531c,scared,2021-03-01,GIF,Animals,negative,15
72878c11-38cc-4442-bc81-7eeef47c531c,scared,2020-11-21,GIF,Animals,negative,15
b50871e0-183e-4a1d-884b-f20fb271041b,scared,2021-04-08,photo,Cooking,negative,15
b50871e0-183e-4a1d-884b-f20fb271041b,scared,2020-12-19,photo,Cooking,negative,15
b50871e0-183e-4a1d-884b-f20fb271041b,scared,2020-10-05,photo,Cooking,negative,15
5163acf9-9bde-4f09-81e2-d8711e774360,scared,2020-06-21,audio,Healthy eating,negative,15
8f12f846-7528-4516-aa7c-f937d868c904,scared,2020-09-26,GIF,Culture,negative,15
8f12f846-7528-4516-aa7c-f937d868c904,scared,2021-05-23,GIF,Culture,negative,15
2363df47-ee8b-433d-bbfc-34d5ac57e2aa,scared,2020-06-27,audio,Travel,negative,15
ac120787-f331-497f-8733-7cd63dfd36b6,scared,2021-01-07,GIF,Culture,negative,15
9ec9b340-df2d-472f-9a7f-80b4790788e6,scared,2020-12-10,photo,Travel,negative,15
9ec9b340-df2d-472f-9a7f-80b4790788e6,scared,2020-06-27,photo,Travel,negative,15
9ec9b340-df2d-472f-9a7f-80b4790788e6,scared,2021-02-22,photo,Travel,negative,15
da8f7258-6757-4a7e-892e-a16b925ef83b,scared,2021-01-12,photo,Cooking,negative,15
da8f7258-6757-4a7e-892e-a16b925ef83b,scared,2021-03-14,photo,Cooking,negative,15
da8f7258-6757-4a7e-892e-a16b925ef83b,scared,2020-07-09,photo,Cooking,negative,15
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,scared,2021-01-12,audio,Tennis,negative,15
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,scared,2020-08-06,audio,Tennis,negative,15
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,scared,2020-11-09,audio,Tennis,negative,15
e3c37598-5a41-471c-a65b-e0e1bef2f3ec,scared,2021-06-11,audio,Tennis,negative,15
ecbba40a-93f2-470a-b565-938f61f527a7,scared,2020-11-01,audio,Public speaking,negative,15
05805658-8744-4cc4-825d-cbfed0ecea7c,scared,2021-03-08,photo,Technology,negative,15
05805658-8744-4cc4-825d-cbfed0ecea7c,scared,2021-05-10,photo,Technology,negative,15
962e5969-cd65-4670-a2ae-b0266908426b,scared,2020-09-21,GIF,Studying,negative,15
962e5969-cd65-4670-a2ae-b0266908426b,scared,2021-01-24,GIF,Studying,negative,15
962e5969-cd65-4670-a2ae-b0266908426b,scared,2020-10-21,GIF,Studying,negative,15
e611ee64-7ada-428d-aa37-94c8c0782a91,scared,2020-06-19,GIF,Cooking,negative,15
e611ee64-7ada-428d-aa37-94c8c0782a91,scared,2021-01-22,GIF,Cooking,negative,15
e96d9fcb-b5be-4382-b809-6315dbe6f89a,scared,2021-01-29,photo,Tennis,negative,15
a7a7c909-15cb-4719-835b-cc9f835feb50,scared,2020-08-13,GIF,Animals,negative,15
77099957-1551-435e-b386-704d8b91a46e,scared,2020-12-17,audio,Cooking,negative,15
77099957-1551-435e-b386-704d8b91a46e,scared,2021-03-21,audio,Cooking,negative,15
760e026f-8373-4aa4-acb5-03eb102fc733,scared,2021-02-02,audio,Food,negative,15
5c7fa152-9628-471d-b715-84e15c4b5d38,scared,2020-12-20,audio,Tennis,negative,15
25948d39-4549-4ead-be71-6a571bd56fe1,scared,2021-04-26,audio,Science,negative,15
d03efe68-5986-48c4-8767-93b8f5881004,scared,2020-08-27,GIF,Animals,negative,15
d03efe68-5986-48c4-8767-93b8f5881004,scared,2021-02-18,GIF,Animals,negative,15
d03efe68-5986-48c4-8767-93b8f5881004,scared,2021-01-15,GIF,Animals,negative,15
d03efe68-5986-48c4-8767-93b8f5881004,scared,2020-11-27,GIF,Animals,negative,15
d03efe68-5986-48c4-8767-93b8f5881004,scared,2021-02-17,GIF,Animals,negative,15
4bdd31e0-2f59-4262-bcbe-546678a3d203,scared,2020-11-17,photo,Healthy eating,negative,15
4bdd31e0-2f59-4262-bcbe-546678a3d203,scared,2021-06-03,photo,Healthy eating,negative,15
11b96207-c1c5-4083-948d-2942684aae0d,scared,2020-08-03,photo,Studying,negative,15
51a26a10-6973-4882-aa88-98b53978ce01,scared,2021-05-24,audio,Veganism,negative,15
51a26a10-6973-4882-aa88-98b53978ce01,scared,2021-04-27,audio,Veganism,negative,15
693b5f91-52b1-4464-916c-91adccbec996,scared,2021-04-13,photo,Culture,negative,15
693b5f91-52b1-4464-916c-91adccbec996,scared,2020-07-09,photo,Culture,negative,15
693b5f91-52b1-4464-916c-91adccbec996,scared,2021-03-07,photo,Culture,negative,15
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,scared,2020-10-21,video,Studying,negative,15
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,scared,2021-01-23,video,Studying,negative,15
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,scared,2020-10-11,video,Studying,negative,15
8ea001b0-f13b-420f-b0f2-0cc35bdcd152,scared,2021-03-18,video,Studying,negative,15
70a9e79f-ca7b-48e1-b521-c1d16cb2e36d,scared,2020-11-29,GIF,Education,negative,15
581634a6-14c7-4c0a-8c7f-34238e58cf6a,scared,2020-08-29,GIF,Veganism,negative,15
581634a6-14c7-4c0a-8c7f-34238e58cf6a,scared,2021-05-14,GIF,Veganism,negative,15
581634a6-14c7-4c0a-8c7f-34238e58cf6a,scared,2020-08-18,GIF,Veganism,negative,15
581634a6-14c7-4c0a-8c7f-34238e58cf6a,scared,2020-09-06,GIF,Veganism,negative,15
1e773c55-ec7e-47f2-916d-98d0b778a048,scared,2021-03-27,photo,Food,negative,15
1e773c55-ec7e-47f2-916d-98d0b778a048,scared,2021-04-10,photo,Food,negative,15
1e773c55-ec7e-47f2-916d-98d0b778a048,scared,2021-03-07,photo,Food,negative,15
1e773c55-ec7e-47f2-916d-98d0b778a048,scared,2021-05-26,photo,Food,negative,15
85e013ce-3474-4c9a-a4ea-7b726a29baae,scared,2020-10-17,GIF,Animals,negative,15
212b7926-c743-45d9-85f2-63e0e8f85208,scared,2020-08-23,photo,Dogs,negative,15
212b7926-c743-45d9-85f2-63e0e8f85208,scared,2021-02-16,photo,Dogs,negative,15
cb14a57b-9a8e-4694-9516-5a7d2ec41438,scared,2020-11-11,GIF,Soccer,negative,15
9a5951a5-a36f-404e-a746-f6023c160fc0,scared,2020-08-17,GIF,Science,negative,15
9a5951a5-a36f-404e-a746-f6023c160fc0,scared,2020-09-02,GIF,Science,negative,15
26ea4466-0d88-482a-afab-e502beb4a316,scared,2020-07-21,video,Fitness,negative,15
26ea4466-0d88-482a-afab-e502beb4a316,scared,2021-05-04,video,Fitness,negative,15
26ea4466-0d88-482a-afab-e502beb4a316,scared,2020-11-12,video,Fitness,negative,15
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,scared,2020-11-21,audio,Tennis,negative,15
9ee8836d-af4b-46ad-8869-4e0b1dedff7d,scared,2020-09-27,audio,Tennis,negative,15
d72ea14e-16fb-4e2d-acf1-59a29dfa21df,scared,2021-03-01,audio,Public speaking,negative,15
a059c110-6fab-4a4f-9482-eaf2c269911e,scared,2021-02-04,GIF,Food,negative,15
a059c110-6fab-4a4f-9482-eaf2c269911e,scared,2021-01-17,GIF,Food,negative,15
a059c110-6fab-4a4f-9482-eaf2c269911e,scared,2021-02-22,GIF,Food,negative,15
b90bb1f2-9dbf-4802-a0e2-103dac50d272,scared,2021-04-10,video,Fitness,negative,15
b90bb1f2-9dbf-4802-a0e2-103dac50d272,scared,2021-01-12,video,Fitness,negative,15
31f3802a-fe3d-441c-8732-102bd39f6db5,scared,2021-02-04,audio,Science,negative,15
4b582733-141e-488f-8d02-3c4b149815a5,scared,2021-03-30,photo,Fitness,negative,15
4e659bd8-44b6-41a3-893c-c528474a29c9,scared,2020-11-29,video,Education,negative,15
4e659bd8-44b6-41a3-893c-c528474a29c9,scared,2020-07-28,video,Education,negative,15
915505a1-6d75-4894-8200-0f088c19431b,scared,2020-10-08,video,Cooking,negative,15
eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,scared,2020-07-27,GIF,Cooking,negative,15
eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,scared,2020-11-28,GIF,Cooking,negative,15
eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,scared,2020-10-30,GIF,Cooking,negative,15
eec5dae8-e4d0-4b15-80a9-ac55352cb5ca,scared,2020-07-21,GIF,Cooking,negative,15
3ce1063a-2277-4285-97b0-9bd53a941cd7,scared,2020-11-14,GIF,Travel,negative,15
3ce1063a-2277-4285-97b0-9bd53a941cd7,scared,2021-01-09,GIF,Travel,negative,15
2d10f5b0-c590-429f-8b68-52c239617d26,scared,2020-12-23,GIF,Technology,negative,15
2d10f5b0-c590-429f-8b68-52c239617d26,scared,2020-07-10,GIF,Technology,negative,15
2d10f5b0-c590-429f-8b68-52c239617d26,scared,2020-07-17,GIF,Technology,negative,15
cb0bd265-610e-4d5f-bc00-1732f58562dc,scared,2021-03-03,GIF,Science,negative,15
178f85a7-c2d1-4127-94d2-30adf96ae7fd,scared,2021-01-25,photo,Science,negative,15
89cf06bc-e921-4cfd-bd16-d071757d90a2,scared,2020-06-22,video,Animals,negative,15
89cf06bc-e921-4cfd-bd16-d071757d90a2,scared,2021-03-14,video,Animals,negative,15
89cf06bc-e921-4cfd-bd16-d071757d90a2,scared,2020-12-18,video,Animals,negative,15
89cf06bc-e921-4cfd-bd16-d071757d90a2,scared,2020-10-03,video,Animals,negative,15
16fb5dcb-4349-4831-acf2-8c116ad7dae5,scared,2021-02-28,audio,Technology,negative,15
16fb5dcb-4349-4831-acf2-8c116ad7dae5,scared,2021-03-12,audio,Technology,negative,15
16fb5dcb-4349-4831-acf2-8c116ad7dae5,scared,2020-08-02,audio,Technology,negative,15
0d5eb9fd-879d-4716-aebc-840f7b1b7e9f,scared,2020-09-04,GIF,Dogs,negative,15
e4827a5c-c604-4aad-b7ed-b396b3601b74,scared,2020-08-30,photo,Education,negative,15
e4827a5c-c604-4aad-b7ed-b396b3601b74,scared,2021-04-13,photo,Education,negative,15
e4827a5c-c604-4aad-b7ed-b396b3601b74,scared,2021-05-03,photo,Education,negative,15
abecd821-ad3d-43b0-a550-aadd9d267072,scared,2020-07-12,video,Tennis,negative,15
0289b7bc-bc95-4f1d-83fe-9ca662194158,scared,2021-01-24,audio,Tennis,negative,15
03e51c25-cba9-471b-b627-f15550b83fca,scared,2020-08-18,GIF,Veganism,negative,15
03e51c25-cba9-471b-b627-f15550b83fca,scared,2020-11-18,GIF,Veganism,negative,15
daeddfcc-c030-4674-8317-56a23ab81799,scared,2021-06-04,audio,Animals,negative,15
daeddfcc-c030-4674-8317-56a23ab81799,scared,2020-08-15,audio,Animals,negative,15
daeddfcc-c030-4674-8317-56a23ab81799,scared,2020-08-18,audio,Animals,negative,15
daeddfcc-c030-4674-8317-56a23ab81799,scared,2021-03-05,audio,Animals,negative,15
daeddfcc-c030-4674-8317-56a23ab81799,scared,2021-03-21,audio,Animals,negative,15
daeddfcc-c030-4674-8317-56a23ab81799,scared,2020-08-21,audio,Animals,negative,15
71246f1e-0b64-4922-a6ae-c86c446837be,scared,2021-01-10,video,Healthy eating,negative,15
41bc0418-db4b-48b4-ada6-18eda999cd25,scared,2020-08-25,video,Travel,negative,15
41bc0418-db4b-48b4-ada6-18eda999cd25,scared,2020-09-22,video,Travel,negative,15
31d142d9-4557-4613-bce5-cfe63cd0a3cf,scared,2020-09-20,photo,Soccer,negative,15
447954af-c2c0-4546-881c-3ba1cb104209,scared,2020-10-11,audio,Tennis,negative,15
447954af-c2c0-4546-881c-3ba1cb104209,scared,2021-02-12,audio,Tennis,negative,15
447954af-c2c0-4546-881c-3ba1cb104209,scared,2020-07-15,audio,Tennis,negative,15
a8d3e5b8-7838-477c-82ce-4c90029e56ce,scared,2020-11-28,photo,Public speaking,negative,15
a8d3e5b8-7838-477c-82ce-4c90029e56ce,scared,2020-10-31,photo,Public speaking,negative,15
0c042b6c-725e-4591-a666-cf32c5ec7cc8,scared,2020-07-31,audio,Public speaking,negative,15
dfdf6d34-e60b-4d21-9973-4bf07769be78,scared,2021-01-03,photo,Public speaking,negative,15
dfdf6d34-e60b-4d21-9973-4bf07769be78,scared,2021-04-22,photo,Public speaking,negative,15
cebae43b-4f77-4689-86e0-66fb107d5eef,scared,2021-04-25,GIF,Culture,negative,15
cebae43b-4f77-4689-86e0-66fb107d5eef,scared,2020-12-10,GIF,Culture,negative,15
7e2e14e2-79eb-41d0-8d5f-eba20460f049,scared,2021-05-02,photo,Dogs,negative,15
34cb120b-853b-4788-8978-a3544449136b,scared,2020-08-21,photo,Food,negative,15
34cb120b-853b-4788-8978-a3544449136b,scared,2020-10-05,photo,Food,negative,15
e4306fd4-391c-4016-8b5f-98594bb647a0,scared,2020-08-08,audio,Healthy eating,negative,15
697af362-e84b-4429-b4ea-4123c6ab44ba,scared,2020-12-08,video,Science,negative,15
697af362-e84b-4429-b4ea-4123c6ab44ba,scared,2021-01-13,video,Science,negative,15
ad8bc9be-50a3-491a-b240-49b8f573238e,scared,2021-01-18,GIF,Soccer,negative,15
ad8bc9be-50a3-491a-b240-49b8f573238e,scared,2021-04-28,GIF,Soccer,negative,15
54acd843-1e09-4b30-a80a-b9e0295ff269,scared,2020-11-18,GIF,Tennis,negative,15
54acd843-1e09-4b30-a80a-b9e0295ff269,scared,2020-07-04,GIF,Tennis,negative,15
972b6e82-421f-43f6-905c-2168933de18f,scared,2020-12-01,video,Animals,negative,15
78c7c5a7-5de4-469e-8460-49e8e491bde6,scared,2020-07-03,GIF,Public speaking,negative,15
78c7c5a7-5de4-469e-8460-49e8e491bde6,scared,2020-08-20,GIF,Public speaking,negative,15
d75016e9-9817-47e7-a2f9-dbfae392d3d6,scared,2020-07-30,GIF,Culture,negative,15
d75016e9-9817-47e7-a2f9-dbfae392d3d6,scared,2020-08-26,GIF,Culture,negative,15
46bd9a52-6547-457f-87fa-0e434e5bc61c,scared,2020-10-21,photo,Fitness,negative,15
46bd9a52-6547-457f-87fa-0e434e5bc61c,scared,2020-11-26,photo,Fitness,negative,15
46bd9a52-6547-457f-87fa-0e434e5bc61c,scared,2021-03-18,photo,Fitness,negative,15
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,scared,2021-05-16,photo,Culture,negative,15
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,scared,2021-05-29,photo,Culture,negative,15
bc1f22da-d7b2-49d8-a6f1-1132776b4b18,scared,2021-02-17,photo,Culture,negative,15
501b2f88-999b-4ad9-b2f5-4b9c36a31259,scared,2020-07-08,photo,Cooking,negative,15
501b2f88-999b-4ad9-b2f5-4b9c36a31259,scared,2021-04-06,photo,Cooking,negative,15
df15da28-c038-4d0c-a63a-eac77f650ee3,scared,2021-02-10,audio,Tennis,negative,15
df15da28-c038-4d0c-a63a-eac77f650ee3,scared,2020-09-14,audio,Tennis,negative,15
df15da28-c038-4d0c-a63a-eac77f650ee3,scared,2020-07-31,audio,Tennis,negative,15
df15da28-c038-4d0c-a63a-eac77f650ee3,scared,2020-07-21,audio,Tennis,negative,15
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,scared,2020-11-07,photo,Healthy eating,negative,15
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,scared,2020-07-31,photo,Healthy eating,negative,15
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,scared,2021-01-02,photo,Healthy eating,negative,15
bc9cc9ed-3e90-4fef-a1e8-d54b31e88f30,scared,2021-04-26,photo,Healthy eating,negative,15
23a1f257-2f17-4e67-aec1-626c77d73216,scared,2020-10-05,GIF,Studying,negative,15
23a1f257-2f17-4e67-aec1-626c77d73216,scared,2020-09-28,GIF,Studying,negative,15
02ba5af1-784a-44cc-ae3a-14833c4a2237,scared,2021-01-13,video,Healthy eating,negative,15
c84f903e-32ae-4ce1-b66b-d876439fccf5,scared,2021-03-17,audio,Healthy eating,negative,15
86f4e4df-636a-48f5-bb66-03ea4fd00214,scared,2020-10-12,photo,Veganism,negative,15
86f4e4df-636a-48f5-bb66-03ea4fd00214,scared,2021-01-31,photo,Veganism,negative,15
86f4e4df-636a-48f5-bb66-03ea4fd00214,scared,2021-03-24,photo,Veganism,negative,15
b27bfcfe-64df-499e-b60f-f93d2200c589,scared,2020-10-21,video,Soccer,negative,15
b27bfcfe-64df-499e-b60f-f93d2200c589,scared,2020-10-27,video,Soccer,negative,15
b27bfcfe-64df-499e-b60f-f93d2200c589,scared,2020-11-27,video,Soccer,negative,15
b27bfcfe-64df-499e-b60f-f93d2200c589,scared,2021-04-10,video,Soccer,negative,15
9a2c328f-16aa-490c-8ca2-c7deaa90db3f,scared,2020-07-06,photo,Culture,negative,15
9a2c328f-16aa-490c-8ca2-c7deaa90db3f,scared,2020-11-16,photo,Culture,negative,15
9a2c328f-16aa-490c-8ca2-c7deaa90db3f,scared,2021-03-25,photo,Culture,negative,15
9a2c328f-16aa-490c-8ca2-c7deaa90db3f,scared,2020-06-25,photo,Culture,negative,15
b07a2298-7c03-49b3-a0a6-c65333847598,scared,2021-05-24,GIF,Culture,negative,15
38a50d44-5a3d-41c1-bf46-58638def9442,scared,2020-11-01,video,Fitness,negative,15
45d2d284-1830-45a3-8c9d-95f8bdec3202,scared,2020-10-05,audio,Studying,negative,15
45d2d284-1830-45a3-8c9d-95f8bdec3202,scared,2020-07-07,audio,Studying,negative,15
2dcf2359-f366-46a4-8ac0-14229d056bb3,scared,2021-05-06,audio,Studying,negative,15
b8368fca-8fe3-4768-beed-5056cff63c23,scared,2020-10-04,audio,Technology,negative,15
b8368fca-8fe3-4768-beed-5056cff63c23,scared,2020-09-08,audio,Technology,negative,15
b8368fca-8fe3-4768-beed-5056cff63c23,scared,2021-04-25,audio,Technology,negative,15
1517abf6-67ed-47e1-9b9b-7e79a23a4d22,scared,2021-05-31,photo,Education,negative,15
1517abf6-67ed-47e1-9b9b-7e79a23a4d22,scared,2020-06-30,photo,Education,negative,15
1517abf6-67ed-47e1-9b9b-7e79a23a4d22,scared,2021-03-30,photo,Education,negative,15
